pushup001.jpg,324.37018,354.73547,-145.12312,335.8855,348.45016,-142.22469,336.29672,347.0386,-142.20746,336.68564,345.8289,-142.29987,334.5027,347.76553,-169.13335,334.4065,345.16595,-169.21729,334.23196,342.5854,-169.27104,334.38223,325.49976,-102.444,331.48062,321.55908,-222.1914,314.5478,343.11334,-123.07347,314.3442,341.5594,-157.52484,303.44757,290.5908,-37.849514,268.2906,267.65863,-221.879,268.96558,291.03864,132.58751,186.68417,267.855,-216.55641,273.65363,333.3791,235.27278,198.54341,360.2186,-206.3966,276.76117,341.17056,253.82338,196.26144,384.86465,-235.24074,276.50317,345.70953,228.65833,213.3422,384.84045,-228.72934,272.06555,341.56494,228.3238,214.1143,376.87335,-204.2452,159.93413,263.27426,59.861324,140.40884,244.03096,-59.614433,81.56009,279.93198,171.68117,59.74777,252.71762,69.83524,28.398993,265.8461,387.1891,-8.131596,249.91833,252.29422,18.194305,253.35455,409.81815,-21.786867,239.11284,270.412,10.2621765,295.2671,407.1325,-25.447666,283.67743,241.72066
pushup002.jpg,323.67087,355.62134,-128.05072,334.63068,345.9023,-126.532555,335.3627,344.09143,-126.48219,336.07437,342.47705,-126.56899,331.81708,345.5659,-151.36896,330.94482,343.03183,-151.42863,330.01828,340.49344,-151.4157,333.3508,320.1152,-94.72123,325.61578,317.65714,-201.43245,314.03,343.7451,-109.25479,312.10614,343.21652,-140.18723,305.5538,281.35645,-52.1047,259.71243,273.20398,-185.73705,271.13373,282.0297,68.58983,181.69283,274.2519,-155.66028,269.27838,332.94534,110.77017,195.71454,365.6712,-116.13667,276.5019,341.26938,112.811714,198.39429,388.2133,-143.08234,274.79526,348.3585,87.99547,215.43196,386.07114,-137.0359,267.7581,344.55548,101.36045,214.99532,377.92102,-114.94119,160.17564,252.49393,49.809174,135.54253,243.10785,-49.61692,82.565865,274.32648,140.46136,60.013836,254.31091,76.436775,20.39486,267.8503,312.7573,-6.1733932,249.80609,231.12416,9.096799,255.40544,331.1646,-19.517963,238.05692,246.34076,4.0306377,302.51892,325.70532,-18.770937,284.35428,224.75337
pushup003.jpg,301.83432,346.47113,-57.740364,311.7982,342.92557,-37.099754,311.63733,343.39688,-37.096737,311.54593,343.8995,-37.174065,312.7825,338.3874,-66.13615,313.6269,334.87402,-66.03786,314.3594,331.3944,-66.02572,308.30463,328.9904,48.028328,311.37033,310.5393,-80.48514,290.3222,338.89923,-23.633469,291.9106,331.75418,-60.45477,250.06024,317.70767,132.17009,262.646,259.71667,-117.62665,188.54086,326.0909,296.2427,203.56711,281.40442,-220.32156,191.36044,356.99628,329.7675,228.84962,368.22147,-236.66173,193.3263,365.92883,343.7288,227.30342,389.5452,-252.80838,204.9384,369.2653,320.9234,239.38246,389.735,-244.00003,203.61919,364.80817,320.67538,237.51982,382.15594,-229.13574,112.448,302.52777,40.935104,118.31233,256.82565,-40.512383,22.754631,323.9538,31.492765,110.26387,251.24817,-383.3001,-8.570092,318.35275,328.45874,-16.45005,283.81195,-256.50333,-8.071516,309.67694,360.62668,-32.67994,285.70667,-243.14325,-42.08547,330.46335,351.85464,-58.881454,305.17957,-325.0662
pushup004.jpg,352.21478,318.16525,-23.504908,358.44183,314.60263,-14.107519,358.26315,314.68396,-14.079208,358.13602,314.84973,-14.14537,359.2415,311.94812,-34.086926,359.71738,309.63022,-34.117687,360.16302,307.3144,-34.200336,355.12744,303.8462,30.92707,356.93207,293.67398,-57.518295,343.9206,313.19632,-4.0833645,345.1319,308.87122,-29.694952,313.4307,291.3227,82.4971,322.98566,261.34436,-97.40435,264.64493,296.9254,123.62039,271.3595,254.34288,-153.54501,262.11874,319.8607,83.04736,278.40576,324.78342,-176.95934,260.2934,324.0217,81.79304,276.18448,343.2153,-191.30255,267.82858,328.7182,64.21452,286.28415,345.8702,-182.01654,268.11157,326.02295,73.571495,285.2305,338.79156,-170.81793,211.71765,287.32358,56.410275,211.39552,269.54605,-56.259933,127.13745,287.37323,53.761784,126.187126,282.8979,-46.871582,48.903893,279.4445,79.71313,45.579147,278.8757,-25.695705,35.019997,268.40448,80.229614,31.719883,267.84525,-25.55454,31.307161,310.51923,46.89728,26.06437,310.371,-69.38602
pushup006.jpg,257.52142,207.43106,-168.69481,260.58664,206.3305,-176.36865,260.96783,205.30876,-176.28572,261.31287,204.36165,-176.27371,259.4829,208.29037,-182.50056,259.40103,208.45775,-182.42917,259.20978,208.55959,-182.42592,259.4211,198.94113,-168.30034,256.71408,204.65805,-195.05809,254.10391,202.905,-160.24385,253.52841,204.68774,-167.60477,253.2848,181.46535,-109.48832,235.41109,201.61972,-178.37941,259.00668,196.57378,-15.883638,224.4129,222.66591,-129.62383,260.83975,214.21802,36.107933,239.2742,233.1913,-55.317257,261.55197,217.90123,36.712685,241.44675,236.55612,-59.873642,259.72784,217.98164,23.715431,244.79865,233.22253,-61.55478,257.8939,217.17673,31.518543,244.03986,231.25931,-53.724735,193.18448,175.39226,17.498241,184.1215,184.85385,-17.58982,173.58829,180.74966,180.11156,164.84169,186.30348,149.47618,151.14627,188.86221,348.00568,139.8088,184.13106,332.5011,148.15584,189.09084,365.9932,135.69043,182.92323,351.8781,143.19365,188.97098,347.6821,130.95493,183.04378,335.80927
pushup007.jpg,349.4457,265.2115,-208.71475,351.6296,261.0413,-199.55649,351.619,261.34314,-199.5522,351.63565,261.72852,-199.55399,349.98987,259.3419,-216.32855,348.82983,258.15143,-216.28488,347.6171,257.02332,-216.29472,344.86325,260.09433,-135.9271,340.2486,254.68622,-212.02199,343.2434,268.883,-182.78622,341.24127,266.3484,-204.50888,312.78876,259.16165,-31.440193,306.68683,274.5438,-239.26518,278.78546,276.57663,55.194763,275.48718,309.78738,-266.7521,280.81775,314.1928,118.35892,282.27383,354.4839,-308.16266,284.73764,322.09842,134.1766,282.98492,366.48557,-343.64908,286.1689,324.38437,109.94843,290.0963,365.64612,-336.34375,282.99167,322.88287,110.678925,288.55817,361.16907,-306.22665,220.57791,278.8123,67.785065,215.56279,287.5766,-67.60394,165.54695,281.79404,158.43019,159.50467,298.7875,-25.653458,110.45941,264.95068,283.01678,102.84114,272.3581,66.62442,99.29179,258.29053,294.34763,92.17191,262.2548,75.80402,103.72828,278.44824,278.67697,91.047134,284.7859,46.21737
pushup008.jpg,119.375885,292.41724,-128.6339,118.20689,286.00433,-142.00954,119.043686,285.03897,-141.95422,119.83842,284.04272,-141.90588,117.73045,285.97293,-124.16684,118.132744,285.53696,-124.171005,118.58446,285.1433,-124.26958,128.59299,278.20267,-165.68132,126.46795,280.11792,-82.0173,127.924034,291.6908,-134.27393,127.312645,292.93817,-109.90564,168.97905,289.5091,-177.4674,156.96826,278.6656,-13.587459,198.76915,316.69452,-189.68857,178.0007,297.35815,71.729225,190.1452,349.03485,-198.59236,171.06183,316.62378,104.34758,185.50858,355.6412,-225.88654,165.01247,317.01083,106.24785,177.47249,353.8684,-218.0986,162.66202,319.47824,89.80343,179.8299,351.38696,-197.06218,167.06346,319.81464,97.732956,239.66902,299.86865,-56.024166,233.01834,292.2264,56.0839,286.47137,310.40118,31.051092,280.35574,294.66016,178.5565,335.60367,305.7072,114.25067,322.6606,287.90225,295.30478,345.6084,300.17212,121.21298,331.48917,283.07568,307.5695,338.05222,327.24197,90.99591,325.1737,305.78094,300.66937
pushup009.jpg,125.98951,318.7508,-58.755238,125.06848,314.4777,-74.97176,125.786545,314.286,-74.88993,126.45805,314.02646,-74.843346,124.35599,312.37463,-56.853596,124.527824,311.1545,-56.879543,124.7677,309.92654,-57.03274,133.45679,309.37183,-117.084045,130.81154,303.89334,-33.30789,133.08923,318.84958,-71.22833,132.21371,317.72256,-46.984154,167.72253,315.91327,-148.42337,156.38565,292.48312,21.109632,200.47675,323.67126,-197.32483,171.36816,293.26315,93.479095,189.92206,347.52298,-224.93904,162.23102,313.20285,173.505,187.42601,355.42084,-243.59932,157.33757,315.42148,192.85437,180.68483,352.89374,-233.26292,157.05173,319.54593,184.19682,182.40146,349.18304,-221.19638,160.05008,319.48688,171.8643,236.17014,313.69827,-58.267097,231.49316,297.91208,58.275166,282.40628,314.58707,-5.8729763,277.457,300.28833,167.89786,333.54773,298.82504,48.780956,321.893,291.57996,263.35376,341.70288,290.50287,53.518986,329.77002,286.57507,273.4539,341.28818,316.98447,34.656998,328.34143,309.16492,274.84937
pushup010.jpg,135.77193,204.54651,-228.17511,135.15187,200.45432,-231.82047,136.24124,199.48117,-231.76976,137.30162,198.48018,-231.79958,132.44432,202.54384,-224.06667,131.41014,203.35074,-224.01624,130.43918,204.21254,-224.07831,140.31055,196.43452,-209.75262,131.07005,204.36401,-172.58838,140.84015,204.96019,-216.37207,137.58951,207.57188,-205.63443,162.0198,200.61482,-194.04088,141.23187,207.01854,-90.49766,183.11484,216.7758,-204.13028,151.05597,208.2735,21.357271,178.54115,242.76988,-228.69003,144.58899,217.20157,97.89132,178.40309,249.98494,-252.93784,143.25128,217.24033,108.644615,173.5474,249.71213,-250.5104,140.90471,219.76042,96.81875,173.11058,247.98842,-228.91985,142.47116,219.99333,95.40794,205.80132,213.74252,-37.323605,197.43105,217.2809,37.321236,228.92953,227.9335,45.670475,223.73921,220.09073,139.50279,254.65121,219.24008,148.83455,245.35388,212.92958,266.55032,259.5093,213.72784,159.95398,250.21298,209.51166,279.1054,265.0564,234.3778,139.45718,252.2077,226.07385,266.30838
pushup011.jpg,128.54272,316.56046,-36.88475,126.39445,312.29935,-50.233223,126.93668,312.02072,-50.155,127.432655,311.68454,-50.11828,125.79955,310.50113,-35.729317,125.85093,309.3905,-35.786095,125.97501,308.27917,-35.927296,133.48366,306.88043,-86.11254,131.09189,302.4995,-19.07791,135.53825,316.20593,-47.36849,134.7968,315.49554,-27.923765,165.992,312.96432,-111.6154,161.42722,291.44794,29.74291,198.47427,323.65732,-130.67276,181.63997,291.55933,110.31558,191.20006,347.61102,-119.99397,176.36081,315.9536,199.43248,189.3675,355.4374,-130.37822,172.89699,319.87646,219.71443,182.95897,353.64996,-121.75299,172.15614,323.6872,212.63535,184.17146,350.12314,-115.83324,174.31833,322.8941,198.80122,237.07318,310.91595,-49.784924,235.66579,296.57953,49.773796,275.46832,327.6357,12.543373,277.41827,299.0429,145.43134,326.4563,305.56064,73.05479,318.01837,285.54218,232.61725,335.99246,295.96735,78.22247,326.9049,280.48978,242.10382,331.3099,324.89813,72.179886,320.79422,300.40106,250.75372
